1437,28062665
1438,21044948
1439,28641744
1440,21878437
1441,23563609
1442,23933737
1443,20304771
1445,25055868
1449,25111785
1450,23297363
1451,26029870
1452,21460842
1453,19188921
1454,29868224
1455,19578364
1456,25006744
1457,20062062
1458,19349984
1459,19525955
1460,23055271
1461,27244555
1465,25616667
1466,20463881
1467,18227835
1469,23028347
1470,28247064
1471,21116278
1473,29731509
1474,29065852
1475,23401653
1476,24908248
1477,23455491
1478,26174136
1479,28806749
1481,23996088
1483,19910028
1484,26265699
1485,22808956
1486,22936702
1487,25865352
1488,24978480
1490,27797806
1491,28680059
1492,26908625
1495,27311723
1496,21423719
1497,21750111
1498,26686025
1499,23568457
1500,20173748
1502,21208937
1503,22589742
1504,23583980
1505,24824216
1507,18997786
1508,21685912
1509,24532677
1510,25710614
1511,22005930
1512,25248455
1513,25271088
1514,20032318
1515,24387323
1516,27629089
1517,17401366
1518,22837380
1519,20395239
1520,24315451
1523,23303382
1525,26219847
1527,23349640
1528,26965164
1529,22286212
1530,21862451
1531,25109461
1532,28836065
1535,27285765
1537,21041247
1538,22333899
1540,23505323
1541,19010793
1542,18385676
1544,22001756
1546,22120009
1547,22197933
1548,25972035
1549,17401363
1550,19221038
1551,26433129
1552,18455228
1553,27018472
1554,24740154
1555,24763700
1556,19300500
1557,22144915
1558,20832056
1559,28449029
1560,18514160
1561,23328707
1562,22158540
1563,24658283
1564,23979607
1565,23456168
1566,28386217
1567,25569183
1568,24325915
1569,18821565
1570,20852631
1571,23749188
1572,21124317
1573,28672053
1574,27002377
1575,29404672
1576,22832961
1577,19820699
1578,22080838
1579,18252221
1580,28869801
1581,21347284
1582,21981779
1583,21931568
1584,22889921
1585,23708190
1586,28425483
1587,25194280
1588,20421499
1589,29346644
1590,19193627
1591,21490949
1592,26293465
1593,27387956
1594,22359512
1595,22290723
1596,21378986
1597,27206850
1598,22470424
1599,17658951
1600,28754779
1601,26663301
1602,22544364
1603,21750679
1604,20585324
1605,20101243
1606,22895189
1607,25044758
1608,17554261
1609,18957941
1610,22210626
1611,23894154
1612,19851299
1613,26365420
1614,19648918
1615,29071344
1616,20421936
1617,25476525
1618,21729881
1619,19812673
1620,28167838
1621,22700719
1622,29725004
1623,28254843
1624,25234806
1625,28076899
1626,24871321
1627,25534755
1628,27927641
1629,21278746
1630,25758996
1631,29170429
1632,28843169
1633,23929743
1634,24101674
1635,27816938
1636,20172861
1637,20410501
1638,25884002
1639,19081515
1640,28333968
1641,29246937
1642,23565138
1643,21700265
1644,29489655
1645,24399259
1646,26252872
1647,22949513
1648,19853236
1649,25935875
1650,19114657
1651,21665994
1652,23903356
1653,22494929
1654,20694013
1655,23259602
1656,23406873
1657,20169177
1658,22367438
1659,19268274
1660,20038947
1661,17634449
1662,21665993
1663,23989729
1664,22951594
1665,19802338
1666,26312577
1667,20719862
1668,21441931
1669,20370913
1670,24413707
1671,23056639
1672,21044949
1673,24465473
1674,26675016
1675,18311140
1676,18660810
1677,28979897
1678,20601957
1679,28282560
1680,23482656
1681,26199339
1682,27397699
1683,21896673
1684,17982456
1685,25186300
1686,25108386
1687,24951543
1688,17848626
1689,20966902
1690,29453348
1691,29097723
1692,21372407
1693,26433762
1694,22915352
1695,28886140
1696,17684544
1697,25383866
1698,20877124
1699,27696742
1700,24535457
1701,23836780
1702,27612410
1703,23263444
1704,24511991
1705,27400856
1706,20031582
1707,19419973
1708,24049095
1709,22331829
1710,24656865
1711,21573128
1712,27846195
1713,24047820
1714,20953186
1715,20602913
1716,26859814
1717,23437003
1718,28800628
1719,17952075
1720,28990359
1721,20711177
1722,18836448
1723,25189868
1724,26824906
1725,21499248
1726,23216389
1727,21151127
1728,20031579
1729,26325155
1730,22541561
1731,25214527
1732,17293876
1733,25552591
1734,27485664
1735,22889924
1736,22327514
1737,23417110
1738,20418485
1739,18204446
1740,20707712
1741,20305777
1742,23844046
1743,24244560
1744,19729412
1745,22968431
1746,23381795
1747,20442857
1748,24468470
1749,26333835
1750,22570617
1751,24842889
1752,24047826
1753,21149283
1754,22916037
1755,22613542
1756,21623375
1757,23572186
1758,18604267
1759,26503814
1760,23575227
1761,20516156
1762,29273593
1763,20303062
1764,21408207
1765,28540843
1766,18239089
1767,22101970
1768,27723758
1769,24816038
1770,23321320
1771,25134534
1772,23472185
1773,22238593
1774,25649181
1775,26291516
1776,24124408
1777,23207799
1778,23752247
1779,27262462
1780,19349983
1781,28460022
1782,17846125
1783,26417704
1784,21124955
1785,17668382
1786,18439548
1787,24942650
1788,28701861
1789,23247145
1790,26553974
1791,21646302
1792,20887962
1793,18204098
1794,19488044
1795,17804836
1796,29271184
1797,23740775
1798,27656708
1799,26766742
1800,26632684
1801,19403135
1802,24753544
1803,18198356
1804,29378355
1805,24002674
1806,24023788
1807,21814517
1808,29379196
1809,20686608
1810,29263008
1811,28012008
1812,21533074
1813,22012869
1814,27005419
1815,25784220
1816,22466613
1817,26077951
1818,22479346
1819,22605921
1820,22232737
1821,29844195
1822,20400458
1823,22863734
1824,22384361
1825,22412388
1826,24023261
1827,22291609
1828,19656524
1829,29212897
1830,29158497
1831,20222955
1832,29631748
1833,21703634
1834,19122664
1835,23527680
1836,18439552
1837,21573004
1838,22432041
1839,23291585
1840,22446040
1841,29531279
1842,21399633
1843,27207650
1844,27195777
1845,20838585
1846,22694956
1847,26420894
1848,18463370
1849,23511034
1850,25023989
1851,29875475
1852,23983088
1853,23571587
1854,22561518
1855,29423119
1856,20700438
1857,22561531
1858,24189344
1859,21886828
1860,23953852
1861,28627999
1862,29059430
1863,21423239
1864,18997785
1865,28008999
1866,18464913
1867,22672568
1868,23010768
1869,21124946
1870,23468962
1871,28447399
1872,25918841
1873,28289848
1874,22377092
1875,29545352
1876,29728394
1877,27490719
1878,24595857
1879,20202923
1880,25786224
1881,25775280
1882,20570966
1883,24564958
1884,25798622
1885,20729852
1886,24097066
1887,25057126
1888,22342860
1889,27770636
1890,17632545
1891,17997608
1892,18846501
1893,20639880
1894,26352407
1895,22508271
1896,21098978
1897,19448619
1898,17529973
1899,20453840
1900,22936669
1901,22446962
1902,27883235
1903,19465909
1904,27599772
1905,26879886
1906,27515689
1907,20332263
1908,24825563
1909,25934476
1910,21701570
1911,25820613
1912,23408455
1913,19181680
1914,21900946
1915,28358029
1916,20732625
1917,18317468
1918,20595679
1919,27114598
1920,24882193
1921,20885792
1922,22814818
1923,25173107
1924,28179588
1925,28203683
1926,19300482
1927,21876681
1928,23291587
1929,24603532
1930,26833182
1931,26339675
1932,25637581
1933,25477429
1934,24045676
1935,21757650
1936,22368281
1937,25407941
1938,22076464
1939,28762467
1940,25284319
1941,28828242
1942,27455349
1943,19451621
1944,20174558
1945,28030426
1946,23459936
1947,21779381
1948,21059989
1949,20691247
1950,21156761
1951,22003120
1952,21390209
1953,27623284
1954,20622878
1955,28502801
1956,24029427
1957,28656603
1958,29151059
1959,21221126
1960,22306654
1961,29478698
1962,19508968
1963,28081215
1964,26853712
1965,24821223
1966,25742292
1967,28736931
1968,16648850
1969,23209447
1970,28461288
1971,25009551
1972,19578366
1973,21379329
1974,22403646
1975,26752167
1976,23984888
1977,18073375
1978,22239941
1979,22610502
1980,24832863
1981,24015780
1982,24687471
1983,22322875
1984,18849991
1985,21777205
1986,20012890
1987,29545823
1988,23053960
1989,25003214
1990,22685421
1991,25060954
1992,19412175
1993,23743675
1994,23359319
1995,22960237
1996,21565293
1997,23577725
1998,18364390
1999,19278955
2000,28809852
2001,19136949
2002,25436638
2003,23624525
2004,26902266
2005,20526338
2006,24478790
2007,18245381
2008,18325910
2009,20800221
2010,24651765
2011,17463248
2012,19165918
2013,21254220
2014,20694148
2015,29018042
2016,26589003
2017,21827660
2018,23386860
2019,22675492
2020,21079607
2021,19744961
2022,21459883
2023,23850713
2024,29124805
2025,24024963
2026,28763065
2027,23031429
2028,27149122
2029,22075249
2030,22993228
2031,17558408
2032,17846126
2033,21979947
2034,28533516
2035,26148204
2036,28235828
2037,27758888
2038,24043878
2039,20031603
2040,23207651
2041,18758461
2042,21471979
2043,20861866
2044,24999842
2045,29288229
2046,25599974
2047,26525574
2048,29186428
2049,21216876
2050,24839885
2051,20175129
2052,17447842
2053,24852370
2054,29472613
2055,20676096
2056,23350875
2057,24755620
2058,26053186
2059,23349225
2060,21316860
2061,19950302
2062,19483681
2063,25646370
2064,28061514
2065,29168253
2066,22116939
2067,23001122
2068,28171582
2069,27664181
2070,17611496
2071,23382809
2072,19723657
2073,22745674
2074,25293881
2075,26912274
2076,20634892
2077,25387707
2078,21688384
2079,29408531
2080,24182552
2081,20876614
2082,25387706
2083,28334792
2084,20529992
2085,22027810
2086,21428769
2087,22951595
2088,17637780
2089,18360741
2090,19714249
2091,24574247
2092,19247474
2093,27802415
2094,20596022
2095,29064472
2096,25337690
2097,23760081
2098,29208002
2099,23509962
2100,17804789
2101,19944697
2102,29354237
2103,26079190
2104,28630421
2105,27769005
2106,27244217
2107,25383971
2108,24604477
2109,20889312
2110,25855579
2111,26545240
2112,26629533
2113,18488026
2114,26482880
2115,24770881
2116,21878436
2117,22524403
2118,23727862
2119,18471798
2120,24047446
2121,21060860
2122,23982368
2123,20713499
2124,26209787
2125,21826061
2126,25524916
2127,27098658
2128,25562672
2129,21540310
2130,29521573
2131,28471803
2132,21956439
2133,28679651
2134,19798445
2135,25514360
2136,21804547
2137,20622879
2138,23382691
2139,18204447
2140,28459102
2141,20485516
2142,17435756
2143,21095009
2144,18067574
2145,23872634
2146,29203360
2147,19412176
2148,21130836
2149,23043469
2150,22086417
2151,17903304
2152,25387704
2153,19620980
2154,24964207
2155,20711176
2156,27723756
2157,24324551
2158,25456346
2159,22130093
2160,19553259
2161,28078323
2162,25898920
2163,26891255
2164,18976728
2165,19185284
2166,24065183
2167,20066028
2168,20339536
2169,27531626
2170,21186350
2171,23108985
2172,22087292
2173,22843503
2174,20159242
2175,25096692
2176,21812969
2177,26822151
2178,21357381
2179,28429243
2180,24675659
2181,22551897
2182,19581569
2183,23539754
2184,17632509
2185,28095793
2186,25643325
2187,27151647
2188,21625490
2189,29391396
2190,22341974
2191,20610895
2192,19698717
2193,25488688
2194,28952330
2195,19456320
2196,23934736
2197,24406073
2198,29240982
2199,19304780
2200,25521368
2201,23670970
2202,28044437
2203,19458352
2204,25246029
2205,23237013
2206,23555300
2207,18823527
2208,17903301
2209,26606652
2210,28222112
2211,20668430
2212,26041818
2213,29253144
2214,21750702
2215,18084291
2216,27964859
2217,26058915
2218,26674333
2219,20154673
2220,29535710
2221,24324648
2222,29547969
2223,28776340
2224,24957906
2225,23533358
2226,21298047
2227,23149450
2228,22925353
2229,21051598
2230,19303062
2231,21764829
2232,28274756
2233,29523850
2234,17667963
2235,18723019
2236,29682794
2237,23133572
2238,19030899
2239,21212386
2240,24827717
2241,20876611
2242,23918589
2243,19874204
2244,26704534
2245,25310577
2246,22648509
2247,20045101
2248,29123153
2249,26830138
2250,22885689
2251,28250457
2252,24785509
2253,24023260
2254,22004471
2255,20070850
2256,23269536
2257,22367966
2258,23118916
2259,23661040
2260,22673310
2261,25162662
2262,22171074
2263,23028341
2264,22864923
2265,19282985
2266,20306291
2267,22131368
2268,20662065
2269,21602797
2270,20154341
2271,28002826
2272,23267103
2273,20848476
2274,20208534
2275,21037115
2276,21150878
2277,21740922
2278,22233651
2279,20386566
2280,28060188
2281,21957438
2282,22935194
2283,24068947
2284,21150874
2285,29209388
2286,28130311
2287,21908519
2288,22295056
2289,21621269
2290,21947420
2291,25517131
2292,20732627
2293,24429156
2294,23255317
2295,22911880
2296,25387708
2297,19287384
2298,27901618
2299,28118524
2300,21497890
2301,21725309
2302,22065538
2303,25987655
2304,19684604
2305,21302353
2306,29875488
2307,23644492
2308,25483131
2309,28322352
2310,27639821
2311,21698141
2312,21701565
2313,25208887
2314,28927820
2315,29296746
2316,24847357
2317,23827383
2318,25867717
2319,22936694
2320,24357727
2321,18159244
2322,25138779
2323,17903298
2324,23903073
2325,29596498
2326,21314694
2327,22105264
2328,22961961
2329,24871463
2330,22156575
2331,19340012
2332,20039944
2333,28783044
2334,23108145
2335,23420232
2336,22488850
2337,19116933
2338,19107115
2339,23326512
2340,29460428
2341,20826269
2342,18762592
2343,18369459
2344,24837172
2345,28881265
2346,26030142
2347,26620591
2348,29898447
2349,19242412
2350,28167095
2351,25566987
2352,25986216
2353,21273288
2354,24974787
2355,26818729
2356,22558097
2357,29158487
2358,23593202
2359,21668797
2360,25130324
2361,21757653
2362,29088834
2363,20400778
2364,27694959
2365,22054870
2366,25988933
2367,20927387
2368,25524241
2369,19252134
2370,23551011
2371,21940522
2372,25705159
2373,22526605
2374,21452313
2375,21424380
2376,24939585
2377,27506219
2378,26265036
2379,17846124
2380,26876947
2381,24080187
2382,26350878
2383,25574032
2384,24800985
2385,27576016
2386,28139761
2387,23874384
2388,27561104
2389,26014426
2390,18326623
2391,19197348
2392,24916650
2393,26377243
2394,22279548
2395,21323541
2396,25526632
2397,24348519
2398,28492228
2399,25583994
2400,25705849
2401,20673876
2402,19664746
2403,19483682
2404,21270382
2405,21441570
2406,21886157
2407,18951430
2408,21909107
2409,23001997
2410,22044751
2411,29860282
2412,18980221
2413,22969067
2414,22004137
2415,23999434
2416,21248740
2417,25561047
2418,18937294
2419,19359265
2420,23319000
2421,23761726
2422,19915573
2423,24797007
2424,25217962
2425,29698419
2426,20694011
2427,23229837
2428,21540461
2429,25303641
2430,19779542
2431,28067912
2432,22843504
2433,21572414
2434,18776911
2435,19359809
2436,23233654
2437,25376901
2438,25044411
2439,17903306
2440,22365631
2441,22792082
2442,17827064
2443,21835309
2444,24940741
2445,29221444
2446,17903292
2447,19875614
2448,25008200
2449,17068223
2450,25224454
2451,17486107
2452,27523435
2453,21551455
2454,26562150
2455,20125088
2456,21980494
2457,29031612
2458,25848760
2459,25963331
2460,26741287
2461,26239289
2462,25500335
2463,28187132
2464,22907691
2465,23967269
2466,25637336
2467,21104366
2468,19727025
2469,23561647
2470,18987618
2471,27643478
2472,21467234
2473,21980348
2474,21573907
2475,21647700
2476,29562276
2477,26806518
2478,21203500
2479,29016859
2480,28632202
2481,22446961
2482,22205395
2483,21674006
2484,23007406
2485,28641921
2486,22764253
2487,22673963
2488,23897914
2489,29884306
2490,27347659
2491,23535911
2492,25827505
2493,22744181
2494,19880490
2495,21989058
2496,28355295
2497,25065397
2498,24204828
2499,22419666
2500,23626673
2501,23212062
2502,29109912
2503,24387768
2504,26138065
2505,23785401
2506,17903307
2507,20436471
2508,28056976
2509,29082582
2510,29784950
2511,17903300
2512,26314684
2513,27545300
2514,22754043
2515,25897834
2516,24919509
2517,25557950
2518,20709820
2519,21228123
2520,25461247
2521,28763429
2522,28070124
2523,20167575
2524,19454037
2525,20023658
2526,23000144
2527,20041166
2528,25451450
2529,18820697
2530,28921602
2531,18802019
2532,22841784
2533,21221998
2534,21866343
2535,21041692
2536,18332876
2537,26220383
2538,19230858
2539,24114350
2540,26083729
2541,23696099
2542,23992748
2543,29217827
2544,21706340
2545,22303337
2546,21801394
2547,28703135
2548,25390645
2549,22637743
2550,29514873
2551,20304703
2552,29278617
2553,21552555
2554,23377640
2555,24039173
2556,18985386
2557,29398083
2558,27488534
2559,26959369
2560,17903296
2561,20037589
2562,29787419
2563,22005931
2564,22428042
2565,21700879
2566,18776929
2567,23508266
2568,21107309
2569,20732626
2570,27656889
2571,20164292
2572,26398136
2573,26546620
2574,23974705
2575,29097388
2576,25256105
2577,19132087
2578,27082954
2579,26024889
2580,26545630
2581,21184583
2582,17998437
2583,26297903
2584,19148276
2585,23502781
2586,25411281
2587,22982463
2588,19754311
2589,21993531
2590,24667120
2591,25434496
2592,20711174
2593,26188370
2594,26081443
2595,26379185
2596,22437554
2597,21991891
2598,25147783
2599,23381943
2600,28355232
2601,19497516
2602,28375557
2603,22745009
2604,25533491
2605,18576341
2606,23406172
2607,20200953
2608,18941528
2609,26422391
2610,23818313
2611,25948407
2612,23508960
2613,28256260
2614,27043157
2615,23319801
2616,19772629
2617,24582949
2618,21611967
2619,25237182
2620,22205951
2621,29513936
2622,20038948
2623,25695618
2624,29104669
2625,25676789
2626,22188591
2627,28317342
2628,19421330
2629,21326295
2630,19714205
2631,23728934
2632,24925725
2633,29953918
2634,24941225
2635,21113153
2636,19609347
2637,25963547
2638,28642124
2639,21844665
2640,25364816
2641,19165155
2642,24556642
2643,23233662
2644,23470693
2645,17903302
2646,24025145
2647,26531332
2648,20150558
2649,23326239
2650,20833655
2651,21368711
2652,23144326
2653,23467860
2654,17903294
2655,24282030
2656,29206233
2657,24098343
2658,23180272
2659,25758998
2660,28495826
2661,26190474
2662,17158188
2663,20350937
2664,25827949
2665,21131588
2666,20117844
2667,25763902
2668,17903295
2669,19736353
2670,18057069
2671,25378290
2672,20201924
2673,25713168
2674,20613766
2675,22792221
2676,29703947
2677,24281739
2678,23704207
2679,23509613
2680,29551627
2681,19724244
2682,26519441
2683,22511988
2684,26815016
2685,22318345
2686,29381699
2687,22694930
2688,23698163
2689,21483845
2690,19047183
2691,23534349
2692,27126917
2693,21658281
2694,25208829
2695,22032556
2696,27021288
2697,19270707
2698,28011710
2699,23041938
2700,29495422
2701,22362865
2702,28062682
2703,23392654
2704,24962325
2705,20849430
2706,22029572
2707,18403759
2708,25072098
2709,23493294
2710,29478026
2711,22760553
2712,28754176
2713,28654678
2714,19897590
2715,19578179
2716,21699788
2717,24571439
2718,26256467
2719,19115949
2720,18835860
2721,21647738
2722,27702942
2723,21211648
2724,26114229
2725,22907730
2726,28416812
2727,23726668
2728,22072270
2729,17671248
2730,22863731
2731,27153935
2732,28470677
2733,22491018
2734,20018918
2735,23725790
2736,17903303
2737,28840121
2738,20657596
2739,17099884
2740,21785125
2741,21493818
2742,20808326
2743,21618603
2744,24516586
2745,19300499
2746,20532800
2747,22137330
2748,26198393
2749,25663231
2750,27021820
2751,19525478
2752,25944848
2753,21810271
2754,27993963
2755,21460395
2756,24058526
2757,22437316
2758,23857890
2759,26083723
2760,20072603
2761,18668548
2762,22479419
2763,25936594
2764,22140272
2765,23665963
2766,22105620
2767,28155865
2768,26183928
2769,23562823
2770,29453196
2771,28924203
2772,23829686
2773,25338677
2774,19625618
2775,23114982
2776,26073756
2777,28040410
2778,28577822
2779,22554406
2780,16252231
2781,23541324
2782,26460308
2783,19448189
2784,25372704
2785,21057379
2786,20675712
2787,25584925
2788,26767831
2789,20147318
2790,28045058
2791,25475840
2792,20844546
2793,25328121
2794,27529621
2795,20622880
2796,21106707
2797,19074352
2798,22560479
2799,21059979
2800,18327257
2801,22791750
2802,19846067
2803,20197096
2804,26569114
2805,26299439
2806,18347602
2807,21654844
2808,28084903
2809,23354978
2810,24057671
2811,21775533
2812,24172245
2813,22719876
2814,29769526
2815,26154020
2816,21900290
2817,22310353
2818,19118814
2819,22041458
2820,24586186
2821,28921760
2822,20303064
2823,27315593
2824,24986923
2825,20029952
2826,23956247
2827,22174901
2828,20598377
2829,19124843
2830,17553421
2831,28115739
2832,24322204
2833,24974847
2834,17903297
2835,28775256
2836,28835685
2837,19287509
2838,24740207
2839,21160409
2840,25672763
2841,25503805
2842,25575512
2843,22379998
2844,23555189
2845,23456092
2846,22566498
2847,27670397
2848,24962563
2849,29425463
2850,20060832
2851,18849994
2852,27207532
2853,25875332
2854,21795503
2855,25187353
2856,24375517
2857,24863034
2858,26146898
2859,29160300
2860,22903471
2861,23378610
2862,25898001
2863,17903305
2864,25781172
2865,28240269
2866,21197116
2867,23594818
2868,19084217
2869,22492993
2870,22497812
2871,27445529
2872,27001270
2873,24220910
2874,22383894
2875,22780124
2876,25317111
2877,22229870
2878,27149984
2879,22282500
2880,29563342
2881,19734545
2882,17223258
2883,22174851
2884,28584135
2885,29581620
2886,28698626
2887,22628157
2888,21061259
2889,20173735
2890,25117820
2891,21703177
2892,28421636
2893,24938310
2894,23562540
2895,22872573
2896,21326860
2897,23753411
2898,19389651
2899,25223902
2900,24625756
2901,21155030
2902,25987243
2903,29187748
2904,25030430
2905,26083657
2906,23049088
2907,26151496
2908,23067351
2909,26840454
2910,24392092
2911,21612516
2912,17357082
2913,27595289
2914,24037343
2915,19196962
2916,27142222
2917,25457201
2918,20978177
2919,28916551
2920,21844884
2921,27770449
2922,20528957
2923,22457343
2924,25823687
2925,21502949
2926,23372042
2927,29534301
2928,19430760
2929,19461586
2930,20600896
2931,25042611
2932,26599303
2933,21473668
2934,27333618
2935,22343285
2936,26385043
2937,23642732
2938,21502966
2939,28696415
2940,22533364
2941,20834067
2942,24444492
2943,20932310
2944,25562107
2945,19729612
2946,28100913
2947,24351856
2948,23932459
2949,27670767
2950,19684573
2951,29057527
2952,22843789
2953,28781888
2954,25918995
2955,28839172
2956,22661486
2957,25918517
2958,23160099
2959,21665988
2960,22509378
2961,29572449
2962,23719583
2963,22869035
2964,22295569
2965,19929986
2966,22228203
2967,23337944
2968,26845276
2969,21223598
2970,17975299
2971,17474819
2972,22665904
2973,26656879
2974,27173062
2975,18760390
2976,27016271
2977,21105107
2978,28292921
2979,29058489
2980,21483023
2981,20125193
2982,21810643
2983,19902172
2984,29884837
2985,29356057
2986,21901158
2987,26222057
2988,27558924
2989,28207573
2990,20066004
2991,17053149
2992,23643386
2993,22699663
2994,21784300
2995,19259986
2996,21294900
2997,21876473
2998,27839851
2999,21771265
3000,22542470
3001,21183627
3002,17903293
3003,22159054
3004,20947153
3005,21912425
3006,23180869
3007,18729187
3008,22455414
3009,21149285
3010,22981920
3011,25914168
3012,22701019
3013,22310351
3014,23142968
3015,25429627
3016,24223155
3017,24152035
3018,25649651
3019,26989097
3020,23263445
3021,28441426
3022,22051697
3023,21996601
3024,28011148
3025,21087763
3026,20460270
3027,26962152
3028,25218607
3029,23496005
3030,19125160
3031,17999355
3032,24124411
3033,24133439
3034,23755828
3035,27564568
3036,23703922
3037,25917933
3038,22443383
3039,27304844
3040,19584900
3041,26169365
3042,24892410
3043,21771975
3044,24123702
3045,28628665
3046,25866641
3047,26084801
3048,29251981
3049,26746183
3050,24954085
3051,24132900
3052,23505185
3053,28476931
3054,23213074
3055,24265751
3056,20637204
3057,25839716
3058,23064961
3059,27412988
3060,21386754
3061,21242121
3062,29195075
3063,29650764
3064,22247754
3065,20801718
3066,19260139
3067,22030708
3068,25918132
3069,19260141
3070,23281178
3071,23962720
3072,24277619
3073,22911860
3074,24811271
3075,25027320
3076,20876420
3077,19961619
3078,22064162
3079,24065354
3080,23910658
3081,18759275
3082,21900944
3083,20237162
3084,21483430
3085,24680774
3086,21348951
3087,28100725
3088,25089948
3089,21310492
3090,19749758
3091,21182207
3092,23732972
3093,22538805
3094,25625606
3095,22833209
3096,29229094
3097,22890011
3098,23251661
3099,23017229
3100,17470457
3101,26343869
3102,22990015
3103,24280104
3104,29432556
3105,22881374
3106,23793441
3107,25935106
3108,28163062
3109,23536807
3110,23149075
3111,20183929
3112,19478819
3113,29253858
3114,20031604
3115,27671502
3116,24736177
3117,23518928
3118,21072201
3119,26811534
3120,24614497
3121,23400010
3122,25201287
3123,29674289
3124,21051773
3125,23836404
3126,28283553
3127,20664687
3128,23137000
3129,22245343
3130,21502085
3131,28364478
3132,25760438
3133,26184070
3134,28039263
3135,22472174
3136,20064070
3137,27203581
3138,20171287
3139,23838604
3140,20195266
3141,19875103
3142,19721433
3143,23241943
3144,20921969
3145,17903308
3146,26888256
3147,25411163
3148,21659360
3149,20100581
3150,21570397
3151,27545685
3152,22658931
3153,23376709
3154,20639878
3155,23823136
3156,28090653
3157,26348319
3158,28512992
3159,23423138
3160,20708005
3161,22095909
3162,20360315
3163,20877300
3164,26100964
3165,22126837
3166,26186006
3167,20061627
3168,21659334
3169,24709693
3170,28552477
3171,25140149
3172,23646285
3173,27980656
3174,28388302
3175,25145502
3176,29580174
3177,24347629
3178,29523524
3179,23918034
3180,24909733
3181,24554482
3182,29064910
3183,26870257
3184,20363506
3185,23668334
3186,28300201
3187,19706858
3188,22449649
3189,28415562
3190,23480133
3191,25266886
3192,18839057
3193,28317148
3194,27671213
3195,29594489
3196,20659327
3197,19901119
3198,26242244
3199,23225573
3200,25014791
3201,28011674
3202,29915124
3203,24379826
3204,29210060
3205,25722978
3206,28439531
3207,17641165
3208,27143689
3209,22085899
3210,23936387
3211,28051079
3212,26176695
3213,21546767
3214,23966204
3215,20920776
3216,25896534
3217,21836138
3218,26421299
3219,24801482
3220,22013104
3221,28120872
3222,22417934
3223,20825314
3224,23678272
3225,28437668
3226,25410890
3227,26268663
3228,27060151
3229,18316681
3230,29317604
3231,27023328
3232,29538362
3233,23006423
3234,20520587
3235,25340798
3236,25015694
3237,28918882
3238,28108127
3239,28542097
3240,24737549
3241,23419831
3242,25310821
